customer_id,first_name,last_name,email,phone,home_club_id,membership_tier,member_since,lifetime_spend,total_visits,avg_basket_size,last_visit_date,spend_grocery,spend_fresh_produce,spend_meat_seafood,spend_bakery,spend_frozen_foods,spend_beverages,spend_household,spend_electronics,spend_health_beauty,spend_home_garden,spend_apparel,spend_gas_station
BJ-0102912,Amanda,Wagner,smithholly@example.net,+1-742-592-2319x789,1020,Club,2025-08-01,918.88,12,76.57,2026-01-12,203.77,96.08,81.05,58.37,83.55,72.83,128.06,54.65,37.77,27.23,30.57,41.41
BJ-0102913,Caleb,Norton,sellerstimothy@example.org,(627)647-8301,1014,Business,2023-03-17,12635.0,182,69.42,2025-12-26,2924.76,1172.12,1105.02,637.57,1097.55,1472.69,1370.41,1187.22,617.28,606.85,314.43,576.96
BJ-0102914,Amanda,Parker,john53@example.com,224-494-1785x8477,1011,Inner Circle,2015-07-16,43821.11,419,104.58,2026-01-06,10873.89,4095.63,4467.48,2210.57,4063.72,3114.3,6173.54,3439.38,1679.24,1427.66,1312.86,2494.41
BJ-0102915,Ellen,Lopez,morrisonneil@example.org,+1-210-443-9792x341,1005,Club,2022-02-16,7679.4,83,92.52,2025-12-25,1464.0,549.43,877.91,339.3,852.53,676.0,1062.47,512.68,418.44,324.46,250.56,364.57
BJ-0102916,Michael,Morris,dharris@example.com,001-326-984-4187x76896,1013,Inner Circle,2025-11-06,1333.57,11,121.23,2025-12-31,307.99,96.91,148.03,65.2,94.78,149.65,117.53,136.75,91.48,43.53,34.31,90.96
BJ-0102917,Samuel,Lopez,bmartinez@example.com,(397)258-1014,1007,Inner Circle,2025-03-02,5760.27,44,130.92,2026-01-10,1206.17,539.57,639.05,297.45,434.95,772.08,824.22,524.23,348.85,204.51,233.44,241.83
BJ-0102918,Stacie,Cooper,jasonhughes@example.org,276-282-5152,1023,Business,2023-11-01,16935.69,128,132.31,2026-01-06,2696.3,1490.59,1474.45,999.65,1584.89,2361.9,2671.38,1155.33,855.81,596.21,372.63,819.46
BJ-0102919,Shelly,Holloway,robert05@example.org,949.951.7042x04730,1005,Club,2022-08-09,6815.29,69,98.77,2026-01-18,1604.1,682.36,1136.84,442.3,556.31,527.4,952.61,542.86,335.28,255.28,167.29,259.72
BJ-0102920,Jeffrey,Martin,kenneth33@example.net,958.202.1037,1005,Club,2022-09-17,11210.66,83,135.07,2025-12-25,1780.5,734.12,1617.42,502.18,695.09,1193.01,1701.04,820.01,494.6,379.12,347.65,617.11
BJ-0102921,Jason,Daniels,marktrevino@example.org,(227)641-5708x83286,1002,Club,2021-03-12,10634.39,83,128.13,2025-12-29,2090.02,952.37,1101.8,610.15,912.95,1178.25,1118.13,1065.46,679.63,328.95,417.08,660.99
BJ-0102922,Jeffrey,Combs,lindseytorres@example.org,001-589-524-5574x643,1004,Club,2021-07-13,10671.22,115,92.79,2025-12-24,2360.85,866.84,1683.83,560.6,763.72,1286.42,1584.26,1156.13,652.2,313.61,409.89,553.64
BJ-0102923,Jay,Hobbs,amy18@example.org,(285)635-0629x258,1012,Club,2021-05-03,11849.16,65,182.29,2026-01-15,2224.14,1017.95,1724.94,595.52,924.02,836.54,1940.2,1174.97,827.74,637.12,463.57,438.81
BJ-0102924,Diana,Miranda,scottgonzalez@example.org,729-238-6556,1003,Club,2024-02-11,7498.32,55,136.33,2026-01-19,1425.07,573.27,645.69,453.24,767.13,549.35,1225.26,450.76,411.73,404.65,303.65,297.41
BJ-0102925,Alec,Schmidt,james47@example.net,+1-592-779-5132x46518,1017,Club,2025-05-01,817.1,19,43.01,2026-01-17,206.49,56.75,123.93,55.43,80.3,59.09,113.91,58.21,34.29,40.29,22.13,32.7
BJ-0102926,Jonathan,Wilson,bradleycross@example.org,001-379-283-4007x7160,1002,Business,2025-01-29,5910.61,41,144.16,2026-01-08,1153.66,413.31,517.23,270.44,523.88,630.71,700.69,450.84,409.24,248.29,125.22,351.53
BJ-0102927,Jeffrey,Rodriguez,ttrujillo@example.net,001-596-332-1553x3975,1015,Inner Circle,2020-10-16,34583.41,179,193.2,2026-01-15,7317.75,1957.39,5339.59,2208.8,3415.04,3723.11,3539.61,3176.12,2236.83,1445.75,775.02,2390.9
BJ-0102928,Lisa,Walls,lgarcia@example.net,(940)700-2593,1002,Inner Circle,2019-12-27,24643.81,289,85.27,2025-12-31,6278.36,1513.01,2396.2,1112.51,1853.87,3258.98,2539.52,1556.59,1616.17,1299.11,923.89,1191.45
BJ-0102929,Jeremy,Johnson,lopezann@example.net,308-297-5784x235,1009,Business,2024-11-27,11367.31,99,114.82,2025-12-24,2027.45,1046.44,1835.16,402.85,932.13,1206.69,1909.13,1080.33,448.12,495.04,275.48,686.75
BJ-0102930,Ryan,White,brenda88@example.com,963-844-7792,1017,Inner Circle,2022-07-18,11071.12,212,52.22,2025-08-17,1840.88,757.0,1588.24,545.15,1170.87,1152.53,994.12,877.1,439.4,618.27,238.02,605.15
BJ-0102931,Julia,Gonzalez,adamwood@example.org,(670)345-3304x349,1003,Inner Circle,2021-05-26,13757.52,218,63.11,2026-01-16,3720.66,1044.01,2260.76,646.6,1220.65,1605.09,2304.26,901.64,623.41,595.61,350.93,760.8
BJ-0102932,Samantha,Gallegos,sblack@example.com,237.531.4029,1014,Club,2022-11-11,8808.31,37,238.06,2026-01-08,1965.18,887.15,1282.42,515.74,819.74,1063.12,1189.37,534.94,487.99,466.04,191.93,431.31
BJ-0102933,Daniel,Mcdaniel,walkerchristopher@example.org,+1-540-675-5978x6216,1020,Inner Circle,2025-10-25,1092.28,12,91.02,2025-12-23,154.7,91.01,95.07,71.76,110.02,93.67,104.41,74.14,41.22,37.83,24.5,70.82
BJ-0102934,Shirley,Young,cookkevin@example.com,001-875-350-8238x28881,1003,Club,2023-08-01,9136.48,86,106.24,2026-01-13,2330.99,900.71,913.12,494.22,655.23,723.43,955.74,818.54,527.85,303.62,340.33,503.62
BJ-0102935,Christopher,Dyer,henrykylie@example.org,814.563.5542x8468,1021,Business,2019-12-02,31060.33,292,106.37,2025-10-01,6974.42,2882.05,4319.61,1661.28,2283.32,4108.32,4075.19,3317.45,1987.68,1434.67,1115.72,2077.73
BJ-0102936,Regina,Wilcox,nthompson@example.org,683.522.7049,1016,Club,2024-11-09,7466.74,40,186.67,2026-01-09,1660.04,497.12,871.68,406.98,421.47,973.37,902.36,678.51,314.11,355.66,205.42,396.22
BJ-0102937,Tammy,Carter,noahcooper@example.com,+1-324-758-0233x108,1003,Inner Circle,2024-07-28,4256.16,32,133.01,2025-12-26,757.52,284.93,374.2,164.48,372.97,355.92,535.71,391.33,186.23,232.33,112.32,173.11
BJ-0102938,Jessica,Meyers,kingdonna@example.net,001-927-337-4909x944,1005,Business,2023-03-27,10995.24,128,85.9,2025-11-09,1545.32,940.78,1149.65,765.15,1221.35,1483.42,932.82,1172.94,510.55,505.49,334.62,521.3
BJ-0102939,Danielle,Orr,bowenmargaret@example.org,506-521-4613x3547,1007,Business,2022-04-30,12303.64,106,116.07,2026-01-19,2170.25,1246.51,1571.43,500.75,1328.4,1689.87,1744.77,1358.61,720.93,559.2,471.78,459.78
BJ-0102940,Katrina,Morris,olee@example.net,941-657-7180,1008,Club,2023-06-01,3314.61,64,51.79,2025-12-27,688.7,316.52,430.81,216.66,234.2,432.36,421.84,270.29,226.46,121.12,75.34,193.96
BJ-0102941,Dorothy,Noble,christinepatterson@example.com,(485)914-1908,1004,Inner Circle,2020-10-29,12460.52,148,84.19,2025-12-26,3414.94,882.98,1655.66,647.46,951.02,1345.5,1632.49,1282.01,604.57,472.0,439.4,598.26
BJ-0102942,Joshua,Jenkins,wendysmith@example.com,937.336.4353,1018,Club,2022-06-11,8633.11,119,72.55,2026-01-10,1740.79,681.97,864.98,538.85,884.21,972.89,1263.37,798.99,333.16,374.94,244.2,368.69
BJ-0102943,John,Porter,franklinmark@example.org,2424863231,1014,Club,2021-12-16,12668.21,89,142.34,2025-12-30,2210.27,822.51,1497.69,649.96,1250.92,1438.99,1651.82,1063.06,542.29,486.94,295.13,472.58
BJ-0102944,Sherri,Crawford,sbaker@example.net,266.573.5216,1013,Business,2021-04-13,47421.64,315,150.54,2026-01-11,12036.48,4774.17,4327.02,2255.49,4292.92,3376.16,5873.96,2677.67,2890.65,1680.58,1747.68,2456.55
BJ-0102945,Marissa,Vargas,kimberly93@example.net,001-734-596-4793,1023,Club,2022-07-17,12326.98,42,293.5,2025-12-27,3241.72,1010.16,1712.82,546.32,1359.31,1271.92,1474.87,734.93,736.92,531.89,508.99,486.51
BJ-0102946,Matthew,Price,harmonkelly@example.net,(826)371-8892x67013,1025,Club,2024-02-27,3213.28,31,103.65,2026-01-15,615.56,266.41,458.28,178.99,267.04,268.88,316.82,344.73,174.51,142.15,96.68,192.1
BJ-0102947,Scott,Lopez,daviddoyle@example.com,+1-775-594-1447x7204,1017,Club,2023-12-20,11302.38,49,230.66,2026-01-03,2186.39,832.29,950.75,466.87,845.07,854.03,1523.41,1259.36,418.61,440.48,332.31,423.21
BJ-0102948,Scott,Hartman,sgeorge@example.com,(876)524-3960,1002,Club,2025-07-06,781.99,15,52.13,2026-01-20,197.96,79.63,119.01,33.47,69.81,63.64,87.26,62.06,39.19,31.48,29.29,44.34
BJ-0102949,Bridget,Gould,jaredrobinson@example.net,+1-591-478-7356,1018,Club,2021-03-31,18816.05,146,128.88,2026-01-20,3828.15,1860.71,2000.95,1230.05,1366.31,1765.74,2714.85,1841.61,693.2,605.97,493.81,1317.04
BJ-0102950,Shawn,Hurst,harmondonald@example.net,001-987-573-5105,1014,Business,2018-08-25,84175.53,333,252.78,2026-01-06,11805.3,8083.97,8174.58,3792.39,8590.98,10475.99,10427.75,5205.66,3825.01,3477.69,3125.59,5847.25
BJ-0102951,Robert,Cooper,johnsonkelly@example.net,+1-947-492-9361x66290,1013,Inner Circle,2017-08-22,44032.68,468,94.09,2026-01-14,12302.76,4361.26,6544.45,2689.89,4150.97,4001.94,6594.52,4058.47,1893.92,2439.94,1835.06,2117.4
BJ-0102952,Nicole,Hall,foconnor@example.com,(739)766-3527x36007,1008,Club,2023-11-25,11018.84,45,244.86,2025-10-13,2489.22,1081.19,1771.46,622.37,1088.81,1124.63,1195.75,921.29,419.97,595.46,303.23,563.46
BJ-0102953,Angelica,Wilson,stephaniehall@example.net,001-201-917-5282,1018,Inner Circle,2014-03-10,131820.02,747,176.47,2025-12-22,22040.44,10915.44,13384.85,6054.44,11227.15,10556.93,20606.02,10058.98,8832.01,3802.02,4904.46,8604.33
BJ-0102954,Timothy,Davidson,hmartinez@example.org,(261)466-4028x028,1024,Club,2024-01-15,4450.33,36,123.62,2026-01-20,976.87,364.65,685.98,192.03,463.91,572.38,649.41,422.65,157.02,248.02,130.08,214.92
BJ-0102955,Erin,Phillips,shamilton@example.com,517-558-6662x65704,1014,Club,2021-11-28,15383.18,105,146.51,2026-01-19,2980.04,1242.23,1609.98,849.53,1670.92,1448.99,1440.73,1176.86,1013.94,818.46,362.45,950.04
BJ-0102956,James,Novak,anthony91@example.org,001-969-517-6498x57742,1021,Club,2022-01-14,8180.15,94,87.02,2026-01-08,2165.03,849.2,1056.66,333.56,651.6,887.7,831.13,851.34,524.96,234.38,175.16,411.37
BJ-0102957,Stephanie,Bean,ujohnson@example.com,920.692.6465x296,1008,Club,2025-03-30,2401.65,20,120.08,2026-01-08,359.65,247.16,208.48,92.15,220.18,280.5,312.66,144.95,149.36,107.47,84.25,84.3
BJ-0102958,Cassandra,Giles,cortiz@example.com,810.801.7977,1009,Club,2025-07-25,1005.91,12,83.83,2025-12-25,253.14,66.92,139.36,50.5,67.19,98.33,93.3,93.38,70.35,48.82,39.12,43.16
BJ-0102959,Harold,Smith,haleyjordan@example.org,282.623.5522,1011,Business,2025-08-01,5917.69,25,236.71,2025-12-23,841.52,347.7,973.74,219.15,524.26,447.08,828.58,392.44,214.19,211.9,190.3,317.93
BJ-0102960,Teresa,Pena,olopez@example.org,(302)554-0941,1021,Club,2021-07-24,5568.93,73,76.29,2026-01-20,940.55,422.74,910.75,312.95,622.57,513.64,898.8,529.74,367.81,299.79,169.93,364.87
BJ-0102961,Jose,Moore,connor65@example.com,001-498-936-4950x926,1007,Club,2023-11-25,3875.73,62,62.51,2026-01-03,928.57,280.2,369.08,174.96,289.43,470.06,464.0,433.63,140.33,146.96,88.38,184.04
BJ-0102962,Elijah,Schmitt,jennifergarcia@example.net,706.614.3288,1023,Inner Circle,2018-07-03,38650.93,338,114.35,2026-01-20,6494.81,4162.96,3982.2,2509.64,3061.74,3915.34,5289.51,3219.45,1808.32,1344.78,1027.76,2304.55
BJ-0102963,Brandi,Bolton,uharper@example.net,+1-618-692-3710,1015,Club,2023-04-26,3452.04,67,51.52,2026-01-08,922.87,366.91,413.31,122.48,204.96,360.43,313.58,279.0,143.75,174.22,99.14,166.55
BJ-0102964,Diane,Walker,iking@example.net,5683878580,1012,Club,2023-12-12,5237.07,70,74.82,2026-01-05,1245.18,523.49,773.39,288.52,568.63,652.71,831.82,442.21,311.69,273.2,169.34,343.51
BJ-0102965,Laura,Webb,rogerssuzanne@example.net,001-575-918-9534x2970,1012,Inner Circle,2015-10-06,71290.63,400,178.23,2026-01-15,14408.61,5818.43,7237.46,4055.9,7168.44,6331.04,6730.53,5011.74,4379.6,2122.7,2422.02,4540.74
BJ-0102966,James,Hahn,camachojohnny@example.org,432-269-4410x423,1007,Club,2024-09-17,3543.98,14,253.14,2025-11-19,560.05,340.21,332.58,241.62,321.23,437.71,543.08,326.08,211.11,177.66,108.22,124.38
BJ-0102967,Monica,Arnold,ydiaz@example.org,001-333-348-7819x342,1008,Business,2018-04-29,61610.47,609,101.17,2026-01-20,16712.77,5038.53,7563.33,3133.89,4935.49,6630.3,10325.51,3500.14,3234.7,2214.38,1515.68,4151.21
BJ-0102968,Justin,Harrison,srobinson@example.com,441-656-1731,1005,Inner Circle,2024-11-04,2583.51,61,42.35,2026-01-04,691.41,156.36,313.79,150.52,159.25,195.08,261.39,163.67,124.59,102.01,78.82,134.83
BJ-0102969,Bianca,Armstrong,johnnywells@example.net,001-861-674-0353x005,1004,Inner Circle,2016-10-07,36736.22,570,64.45,2025-08-11,7208.34,2480.34,3312.56,1659.24,3660.25,2721.58,4215.74,2453.83,2201.89,1369.54,1077.95,2464.95
BJ-0102970,Tracy,Nelson,fcunningham@example.com,413-426-3015x089,1011,Inner Circle,2015-07-17,65404.62,581,112.57,2026-01-04,16667.44,7206.57,8887.9,4170.77,6265.4,8126.69,8778.13,4728.73,2489.7,3149.73,2512.83,4054.47
BJ-0102971,Brittany,Thomas,jamiemarshall@example.com,+1-450-938-6072x94306,1017,Club,2024-02-13,10180.28,60,169.67,2025-12-28,2602.42,748.51,1549.5,380.78,766.62,1261.63,1102.09,593.07,409.88,559.17,342.11,419.36
BJ-0102972,David,Berry,mendezemily@example.org,+1-855-286-7931,1002,Club,2021-12-28,17135.4,67,255.75,2025-12-30,4592.71,1816.48,1732.94,1024.15,1739.78,1687.91,2615.26,1432.08,1077.85,843.16,562.04,904.02
BJ-0102973,William,Gonzalez,amanda76@example.com,001-261-728-0695x5211,1010,Club,2024-04-12,2267.9,55,41.23,2025-12-26,407.32,177.73,295.64,147.09,159.76,195.95,291.83,143.33,134.66,118.1,49.03,94.85
BJ-0102974,Daniel,Reyes,jkennedy@example.net,297-613-4112x92881,1007,Club,2022-02-11,9735.7,147,66.23,2026-01-02,1569.62,951.52,956.3,479.69,842.33,861.68,1498.53,765.88,469.12,321.17,249.39,440.0
BJ-0102975,Crystal,Nguyen,jonharvey@example.com,001-254-850-8554x885,1014,Inner Circle,2016-01-29,38882.08,586,66.35,2025-12-28,9854.85,3669.08,4289.67,1471.92,4285.61,4695.56,3712.15,3378.98,2192.38,1571.48,1201.73,2103.89
BJ-0102976,Bethany,Dunn,christy84@example.com,6602269095,1002,Club,2023-12-03,7332.74,61,120.21,2025-12-31,1375.56,815.05,1134.08,383.21,708.01,745.84,738.91,476.08,331.07,389.23,211.85,489.35
BJ-0102977,Daniel,Knight,lopezaaron@example.com,573.508.8153x029,1002,Club,2022-10-12,17571.81,56,313.78,2026-01-10,3402.49,988.6,2607.16,839.46,1560.29,1487.59,2481.68,1507.42,632.31,495.02,530.54,715.84
BJ-0102978,Rebecca,Cole,donald79@example.org,(538)541-2791x325,1016,Business,2019-09-05,118156.71,505,233.97,2026-01-02,20780.04,8578.43,11408.83,5676.52,11130.04,8359.94,16379.57,6734.73,6895.52,6088.85,3374.95,5817.07
BJ-0102979,Katherine,Hicks,kaylee04@example.org,(727)242-2121x15444,1018,Inner Circle,2015-09-26,54588.2,394,138.55,2026-01-01,14294.37,4213.79,5621.97,2684.82,4663.72,5059.65,5491.73,3170.06,3377.13,2910.17,1166.08,2578.27
BJ-0102980,Rickey,Jones,priceamanda@example.org,813.277.9730x9514,1022,Club,2021-10-13,13493.62,44,306.67,2025-12-30,2824.28,1499.82,1179.28,556.52,1403.44,1592.8,1615.08,1128.67,593.09,741.45,380.57,651.68
BJ-0102981,George,Parker,cynthiaeverett@example.com,7448012178,1016,Club,2023-04-15,6412.03,38,168.74,2026-01-16,1471.23,561.48,1009.86,311.37,403.35,644.31,1007.63,682.52,356.71,190.71,231.92,370.98
BJ-0102982,Nicole,Harris,james14@example.com,(801)829-0431x286,1001,Club,2025-11-13,496.66,5,99.33,2026-01-20,98.14,39.76,64.98,22.55,29.86,55.67,62.37,46.82,25.66,17.35,14.44,17.62
BJ-0102983,Kelly,Woodard,patrickclark@example.org,3942816853,1021,Club,2023-05-04,4693.34,69,68.02,2026-01-01,1051.15,475.22,704.05,309.66,469.72,557.04,545.51,310.07,182.77,238.21,174.13,311.19
BJ-0102984,Vanessa,Johnson,omar87@example.org,+1-827-639-2467x8314,1010,Club,2024-06-28,2734.84,13,210.37,2026-01-05,494.15,304.62,432.66,171.01,282.08,351.74,246.91,241.18,140.78,91.79,72.43,109.24
BJ-0102985,William,Holmes,johnayala@example.net,496.596.4773,1004,Club,2021-11-03,8098.25,59,137.26,2026-01-14,1933.76,591.0,1199.56,509.2,900.56,576.25,1231.19,672.04,318.22,398.56,181.25,529.37
BJ-0102986,Nicole,Reeves,cassandrabanks@example.org,624.806.1869,1011,Inner Circle,2019-12-17,42845.89,354,121.03,2025-12-29,6382.2,4198.46,6136.44,2476.7,2493.21,4965.23,5804.61,3917.29,2306.83,1596.12,1110.45,2183.9
BJ-0102987,Lisa,Hernandez,xking@example.org,(669)558-2616x913,1024,Club,2021-02-25,7496.67,102,73.5,2026-01-02,1229.35,832.13,801.45,411.52,605.58,629.36,1121.42,469.29,375.16,254.27,243.95,488.24
BJ-0102988,Karen,Moore,ann02@example.com,(421)697-4760x4404,1014,Inner Circle,2021-08-06,28003.5,239,117.17,2026-01-06,5011.47,1758.75,3003.07,1022.77,1666.02,3643.0,2771.59,2891.42,1956.2,1090.27,851.4,1260.41
BJ-0102989,Erica,Edwards,robertopitts@example.org,264-730-0724x766,1002,Club,2021-08-06,7459.22,177,42.14,2025-12-26,1764.59,446.74,1063.99,418.93,780.34,608.38,665.51,757.27,287.95,288.25,292.75,333.72
BJ-0102990,Mary,Jensen,nsherman@example.com,476-969-3777x2424,1001,Club,2024-12-05,1811.91,29,62.48,2025-12-28,280.13,176.52,228.89,64.22,171.9,185.28,171.48,119.31,111.47,98.69,44.29,88.93
BJ-0102991,Charles,Bradford,xbowman@example.org,(982)961-2499,1018,Club,2023-08-09,2220.13,85,26.12,2026-01-14,543.62,181.54,207.55,103.12,154.35,286.49,228.81,187.97,128.39,65.66,53.19,138.87
BJ-0102992,Justin,Ewing,aguilarheather@example.org,(581)427-5610x40867,1011,Club,2024-02-06,2771.99,27,102.67,2026-01-09,446.08,306.25,382.32,115.87,285.08,353.63,408.18,173.19,98.76,132.59,70.12,178.59
BJ-0102993,Philip,Ali,johnsonmelissa@example.com,216.756.9386x512,1007,Inner Circle,2017-12-09,86850.81,374,232.22,2026-01-06,21268.95,5624.39,7547.66,4086.47,7560.29,11781.82,8261.38,7004.75,3582.75,2601.4,2920.62,3355.31
BJ-0102994,David,Johnson,wmason@example.com,870.416.9620x233,1014,Club,2022-05-14,18946.66,56,338.33,2026-01-01,4526.61,1634.62,2441.86,742.39,1204.39,1369.11,1982.22,1584.52,901.19,908.7,560.02,724.96
BJ-0102995,Nathan,Sanchez,clarkthomas@example.net,862-535-4351x29045,1010,Inner Circle,2019-12-15,37330.34,309,120.81,2025-07-29,5574.86,2425.14,5014.19,1312.54,2475.06,4255.07,3864.04,3800.38,1819.42,1791.73,1477.78,1892.18
BJ-0102996,Carrie,Cox,lisa05@example.org,7452106660,1018,Inner Circle,2022-07-20,20520.41,154,133.25,2025-09-15,3192.18,2167.46,2136.78,984.66,2227.01,2243.8,3321.72,1679.57,1424.06,1123.44,439.6,1009.93
BJ-0102997,Danielle,Clark,rogersalisha@example.net,822.857.0211,1002,Business,2022-09-07,20230.38,173,116.94,2025-10-17,3477.64,1774.31,2018.89,983.67,1324.28,2206.01,2737.53,1382.65,914.51,984.56,461.63,1028.75
BJ-0102998,Bradley,Meyers,aliciaphelps@example.com,+1-689-565-6917x815,1003,Inner Circle,2018-11-19,16101.93,274,58.77,2025-10-31,4221.25,1694.73,1740.4,749.47,1500.43,1512.35,2575.38,1624.03,765.22,889.21,590.03,990.36
BJ-0102999,Joy,Jones,angelawalker@example.com,(844)993-4743x0342,1021,Business,2025-10-13,2861.26,24,119.22,2026-01-15,466.5,191.61,354.09,167.78,234.76,279.32,471.92,264.01,140.94,135.38,107.66,136.94
BJ-0103000,Lisa,Solis,edennis@example.org,001-955-868-1609x64057,1009,Inner Circle,2020-08-15,26694.43,231,115.56,2026-01-14,5592.64,2640.86,2341.28,1290.84,1732.26,2602.94,4025.07,2880.52,1790.36,836.29,729.61,1551.3
BJ-0103001,Jessica,Jones,ericadean@example.org,973-507-4802x7972,1006,Business,2021-05-24,39100.63,230,170.0,2026-01-13,8183.39,3586.93,4021.42,2347.88,3684.01,5350.23,4796.5,3031.98,1862.68,1493.68,852.02,1691.8
BJ-0103002,Rachael,Simmons,randall52@example.org,645.665.8988x4386,1006,Inner Circle,2014-03-16,54701.88,450,121.56,2026-01-15,12532.31,3067.53,7718.04,2328.83,6015.17,5532.55,5620.5,3155.97,2027.0,1618.08,1184.91,2964.67
BJ-0103003,Andrew,Myers,daniel45@example.com,001-955-973-8156,1001,Business,2024-10-17,16267.11,60,271.12,2026-01-11,3956.72,1701.86,1519.43,718.87,1368.24,1477.33,1439.23,1724.32,711.6,488.63,485.88,1027.33
BJ-0103004,Maurice,Coleman,deborahmartinez@example.net,627.963.9169,1010,Club,2024-04-08,2592.13,30,86.4,2026-01-06,703.91,160.52,401.85,133.75,238.13,336.18,288.86,271.38,148.01,92.83,104.5,95.97
BJ-0103005,Becky,Long,yfrazier@example.com,001-564-671-8175,1019,Club,2022-01-31,8984.42,28,320.87,2026-01-14,1749.17,924.77,1184.95,324.4,941.47,967.55,902.76,862.97,482.34,299.19,311.33,516.15
BJ-0103006,Valerie,Andrews,wbarton@example.org,275-463-4406,1015,Club,2021-04-01,12895.44,92,140.17,2025-09-27,3470.59,1233.96,1710.75,516.44,819.55,1167.58,2083.13,828.28,746.82,593.92,295.7,770.59
BJ-0103007,Olivia,Li,ryanperry@example.com,827.483.3226x3731,1012,Club,2021-08-23,1800.51,114,15.79,2026-01-08,428.97,184.82,226.11,97.37,121.84,170.55,222.05,167.5,121.73,57.32,57.81,101.52
BJ-0103008,Vincent,Jones,paigewilliams@example.com,+1-397-626-7156,1016,Club,2022-07-30,11827.54,64,184.81,2026-01-03,3234.24,1027.73,1930.75,424.62,1268.72,1626.51,1966.24,1177.64,488.75,653.95,354.67,609.04
BJ-0103009,Tammy,Jones,stephaniesaunders@example.net,001-845-841-6460x71500,1003,Business,2023-11-06,8408.03,127,66.2,2026-01-05,2340.66,473.12,1296.59,319.08,835.21,1131.49,805.63,921.05,422.66,316.46,317.08,545.33
BJ-0103010,Martin,Gonzalez,greennicholas@example.net,+1-786-985-9222x2006,1004,Inner Circle,2018-03-22,56848.92,473,120.19,2025-12-26,14772.01,6354.89,8087.44,2300.41,5327.85,5075.19,8202.24,3935.76,2316.15,2601.71,2011.78,2357.36
BJ-0103011,Darrell,Nelson,millerdominique@example.org,942.206.8721,1015,Club,2024-04-14,3880.68,32,121.27,2025-12-31,941.8,393.77,617.99,243.84,292.53,398.5,580.21,334.15,211.5,211.08,159.53,239.22
BJ-0103012,Robert,Gamble,haleylinda@example.net,+1-917-396-2116,1001,Business,2020-04-19,63880.45,227,281.41,2026-01-12,17276.31,5854.26,9728.74,3261.54,4247.75,8383.05,9565.51,6276.54,2711.57,2721.7,1774.29,3605.87
BJ-0103013,Perry,Cooper,tinasanders@example.com,+1-898-401-6658x136,1002,Inner Circle,2015-10-26,54755.48,510,107.36,2025-12-23,13487.82,5465.6,5871.85,2652.75,3783.06,3972.1,6876.46,4737.64,3708.48,2624.57,2224.19,2452.09
BJ-0103014,Susan,Heath,danielsmichelle@example.net,5216305096,1005,Business,2019-05-24,94765.3,333,284.58,2025-12-15,25271.7,9402.08,12287.42,6163.4,5582.64,10243.74,10232.34,5358.89,5370.03,4398.75,3165.76,4611.97
BJ-0103015,Kenneth,Payne,randy82@example.com,001-974-707-9434x441,1018,Club,2023-06-24,11644.32,44,264.64,2025-12-27,3001.21,766.72,1085.92,497.58,1137.58,1442.51,1005.7,691.19,807.59,486.49,375.58,657.05
BJ-0103016,Christopher,Hayden,olopez@example.org,892.395.0197,1005,Club,2022-12-08,9116.15,56,162.79,2026-01-16,2349.57,911.2,1213.62,605.26,864.72,1173.05,1070.71,867.03,342.84,499.56,311.91,592.41
BJ-0103017,Leah,Myers,beltranstephen@example.com,+1-670-751-1938x83090,1002,Inner Circle,2014-07-14,46280.36,815,56.79,2025-12-27,7255.99,4183.89,7286.8,2382.62,4687.83,4530.88,7212.46,3000.05,2549.48,1969.91,1071.83,2005.72
